LAMMPS data file via write_data, version 23 Jun 2022, timestep = 1000000

383 atoms
3 atom types

0 15.52635 xlo xhi
0 15.52635 ylo yhi
0 15.52635 zlo zhi

Masses

1 1.008 # H
2 12.011 # C
3 15.999 # O

Atoms # atomic

191 1 1.6687229216929884 0.4047217844713098 1.5576641218890983 1 2 1
298 3 0.8388387887542308 0.8865851101203512 1.2984020042665583 -1 1 -1
86 1 0.7244260088854773 2.181480124556541 2.4864120372029666 1 -1 0
289 3 0.34597287922875114 2.7611317798912767 3.1702625860504736 1 2 -2
319 3 3.4176187499210497 0.35004961335613166 1.9400038891544036 -2 -1 2
300 1 0.6650083715064319 0.5999237064176546 0.33990089485382824 -1 1 -1
224 1 3.8957358318685493 0.8926241205263109 1.3306845313138387 -2 0 2
321 1 5.767914827353512 1.549133368136635 2.6070274193289293 -2 1 0
351 1 6.891384676143965 3.78483303400408 2.5916398497797397 0 -1 -2
343 3 5.569995729746637 2.4312888413896254 2.9003264447177846 0 0 1
228 1 4.7131981175713005 2.450985987258274 3.2760786448394343 3 -1 0
252 1 6.036032956090494 0.8863350400473738 0.22200292904989996 2 1 1
187 3 6.636096435361643 0.18494004051700844 1.9390224492922097 -3 1 2
269 1 7.546522265271759 0.48240439929239937 2.2047014754490326 1 0 1
146 1 9.03668158056847 2.659053500918267 3.0966053790034613 1 1 3
241 3 8.821945193995816 1.7702965959530423 2.709596439969184 0 2 2
272 1 7.995031434178095 2.6648388027106016 0.5631746563177015 -1 -1 0
271 3 8.5869195755466 2.1288364692656288 0.04040603344615851 -1 -1 0
273 1 9.31080716761304 2.0635857936339455 0.6594159382168782 -1 -1 0
242 1 9.392798720224327 1.0543161036325384 3.113668934483044 0 2 2
94 3 11.492408744440919 2.9180206983767016 1.0131289427029921 1 -3 0
132 1 11.637863854230256 1.153551111001562 1.6491039381370565 -1 1 -1
96 1 11.361041606466236 3.4217483287637576 0.220541474864017 1 -3 0
130 3 11.900214352031853 0.2759189622696903 1.9510591715640566 -1 1 -1
125 1 12.576390554136777 0.409979440467902 2.641400286220911 -1 0 -2
291 1 15.124988708942977 3.2368226062111494 2.747630995332578 0 2 -2
95 1 11.72978106403551 3.3745465743957843 1.836564893188839 1 -3 0
55 3 12.194529847972426 3.5647940171466233 3.6242394905529025 -1 0 -1
25 3 0.7431717263206562 6.016505388065367 2.3264253809219246 0 -1 0
129 1 0.26004861656834555 5.250917333346338 1.9048961909435531 -1 1 1
143 1 1.6938831516038646 6.998116816122347 1.1516290920373804 1 -2 2
171 1 3.0244710186697197 7.444701469283916 0.23599688500706997 3 -1 3
169 3 2.077207211917473 7.311564461362689 0.2645133565473436 3 -1 3
27 1 0.8038594151452604 5.814316415435949 3.2430743903442214 0 -1 0
158 1 6.579392635470949 4.70827567814437 0.2763321243722 -2 -4 -1
349 3 7.231108048262257 4.378312562366607 1.8806162232032495 0 -1 -2
310 3 4.869326087307741 7.304841698351506 0.3440006905005193 0 -1 2
312 1 5.320130697173231 7.349139944253724 1.1883837042383063 0 -1 2
294 1 8.079114799588009 4.767913775128531 2.2342949210478333 -1 -1 -1
306 1 8.700438232880414 6.488731917347583 1.5341396198761816 -1 2 0
44 1 9.871176322781064 5.69308926326713 2.283236989596424 1 2 0
157 3 9.467461736612686 5.89343884962542 1.3884688630106854 -1 0 0
40 3 11.023942841977709 6.682245880711691 3.566938489057032 -1 0 0
372 1 13.48561485251511 7.321760307600381 1.6731111999440973 -3 -1 1
303 1 14.815586345705427 7.260210518390289 2.538898046320644 -1 0 2
240 1 14.018026578966069 3.8868394164252185 0.5088935827271127 0 2 2
109 3 14.54860062224226 4.537751769185094 0.979481859286337 -1 2 4
111 1 14.096243109242803 5.367128009424933 0.7888053778422911 -1 2 4
238 3 13.812100827266892 7.351574142975863 2.5726258097327532 0 1 1
42 1 11.99622432367281 6.671051160586954 3.6441591721450393 -1 0 0
2 1 3.8291535502604606 9.871682558212171 3.4934551443464006 1 2 -1
127 3 3.2795104283288734 11.429953169820505 2.5275249298499114 0 -1 -1
313 3 7.558253971336301 7.870012518217372 2.1025982789164974 0 2 2
356 1 7.201585632623339 7.92288672167676 3.051865762601345 -1 2 2
174 1 7.103946451798701 11.260748951307004 0.826348693256699 -1 -1 0
315 1 7.8746595233334435 8.800015407546839 1.8656269192582198 0 2 2
370 3 7.861877591807627 10.923856353819044 1.330335731171985 -2 -2 0
371 1 8.644773473615432 11.136055441944883 0.7998166851668073 -2 -2 0
