LAMMPS data file for droplet_44c10h22_5050h2o_20OH

     16538 atoms

         3 atom types

  -27.5000   27.5000 xlo xhi
  -27.5000   27.5000 ylo yhi
  -27.5000   27.5000 zlo zhi

Masses

         1    1.0080  #    H
         2   12.0110  #    C
         3   15.9990  #    O

Atoms  #   atomic

      1    2      2.046000004      2.141000032    -13.347000122  # C
      2    1      2.674000025      2.980999947    -13.560999870  # H
      3    1      1.172999978      2.180999994    -13.965999603  # H
      4    1      2.582000017      1.235999942    -13.545000076  # H
      5    2      1.626000047      2.177000046    -11.866000175  # C
      6    1      1.090999961      3.082000017    -11.668000221  # H
      7    1      0.999000013      1.337000012    -11.652000427  # H
      8    2      2.881999969      2.118999958    -10.975999832  # C
      9    1      3.509999990      2.959000111    -11.189000130  # H
     10    1      3.417000055      1.213999987    -11.173000336  # H
     11    2      2.463000059      2.155999899     -9.494000435  # C
     12    1      1.835000038      1.315999985     -9.281000137  # H
     13    1      1.927000046      3.061000109     -9.296999931  # H
     14    2      3.719000101      2.096999884     -8.604000092  # C
     15    1      4.346000195      2.936000109     -8.817000389  # H
     16    1      4.254000187      1.192000031     -8.800999641  # H
     17    2      3.299999952      2.132999897     -7.123000145  # C
     18    1      2.671999931      1.294000030     -6.908999920  # H
     19    1      2.763999939      3.038000107     -6.926000118  # H
     20    2      4.553999901      2.075000048     -6.232999802  # C
     21    1      5.183000088      2.914999962     -6.446000099  # H
     22    1      5.090000153      1.169999957     -6.429999828  # H
     23    2      4.136000156      2.111000061     -4.750999928  # C
     24    1      3.509000063      1.271999955     -4.537000179  # H
     25    1      3.601000071      3.016000032     -4.553999901  # H
     26    2      5.390999794      2.053999901     -3.861000061  # C
     27    1      6.019000053      2.892999887     -4.074999809  # H
     28    1      5.927000046      1.149000049     -4.058000088  # H
     29    2      4.972000122      2.088999987     -2.378999949  # C
     30    1      4.343999863      1.250000000     -2.164999962  # H
     31    1      5.844999790      2.049000025     -1.761999965  # H
     32    1      4.438000202      2.994999886     -2.181999922  # H
     33    2     -2.611000061      4.708000183     -8.034000397  # C
     34    1     -2.530999899      5.657000065     -7.546000004  # H
     35    1     -2.108999968      4.749000072     -8.979000092  # H
     36    1     -2.160000086      3.953999996     -7.422999859  # H
     37    2     -4.096000195      4.368999958     -8.256999969  # C
     38    1     -4.547999859      5.123000145     -8.866999626  # H
     39    1     -4.176000118      3.420000076     -8.744999886  # H
     40    2     -4.818999767      4.309999943     -6.896999836  # C
     41    1     -4.738999844      5.258999825     -6.409999847  # H
     42    1     -4.368999958      3.555000067     -6.287000179  # H
     43    2     -6.303999901      3.970999956     -7.119999886  # C
     44    1     -6.383999825      3.022000074     -7.607999802  # H
     45    1     -6.755000114      4.725999832     -7.730999947  # H
     46    2     -7.026999950      3.911999941     -5.761000156  # C
     47    1     -6.947000027      4.860000134     -5.272999763  # H
     48    1     -6.577000141      3.157000065     -5.150000095  # H
     49    2     -8.512000084      3.572999954     -5.982999802  # C
     50    1     -8.592000008      2.624000072     -6.471000195  # H
     51    1     -8.961999893      4.327000141     -6.593999863  # H
     52    2     -9.234000206      3.513999939     -4.625000000  # C
     53    1     -9.154999733      4.461999893     -4.137000084  # H
     54    1     -8.784000397      2.759999990     -4.013999939  # H
     55    2    -10.720000267      3.174000025     -4.847000122  # C
     56    1    -10.800000191      2.226000071     -5.335000038  # H
     57    1    -11.170000076      3.928999901     -5.458000183  # H
     58    2    -11.442000389      3.115999937     -3.489000082  # C
     59    1    -11.362000465      4.065000057     -3.000000000  # H
     60    1    -10.991999626      2.361999989     -2.878000021  # H
     61    2    -12.928000450      2.776999950     -3.710999966  # C
     62    1    -13.008999825      1.827999949     -4.198999882  # H
     63    1    -13.428999901      2.736000061     -2.766000032  # H
     64    1    -13.378000259      3.530999899     -4.321000099  # H
     65    2     -8.086999893    -10.597000122     -3.641000032  # C
     66    1     -7.614999771    -10.064999580     -2.841000080  # H
     67    1     -7.690000057    -11.590000153     -3.690999985  # H
     68    1     -9.142000198    -10.642999649     -3.463999987  # H
     69    2     -7.820000172     -9.869999886     -4.971000195  # C
     70    1     -6.764999866     -9.822999954     -5.147999763  # H
     71    1     -8.291999817    -10.402999878     -5.769999981  # H
     72    2     -8.392000198     -8.440999985     -4.899000168  # C
     73    1     -7.919000149     -7.907999992     -4.098999977  # H
     74    1     -9.446000099     -8.487999916     -4.723000050  # H
     75    2     -8.123999596     -7.712999821     -6.229000092  # C
     76    1     -8.595999718     -8.246000290     -7.027999878  # H
     77    1     -7.070000172     -7.666999817     -6.405000210  # H
     78    2     -8.696000099     -6.284999847     -6.157000065  # C
     79    1     -8.225000381     -5.751999855     -5.357999802  # H
     80    1     -9.750000000     -6.330999851     -5.980999947  # H
     81    2     -8.428999901     -5.557000160     -7.486999989  # C
     82    1     -8.901000023     -6.090000153     -8.286000252  # H
     83    1     -7.375000000     -5.511000156     -7.663000107  # H
     84    2     -9.000000000     -4.129000187     -7.414999962  # C
     85    1     -8.529000282     -3.595999956     -6.616000175  # H
     86    1    -10.055000305     -4.176000118     -7.238999844  # H
     87    2     -8.734000206     -3.401000023     -8.746000290  # C
     88    1     -9.204999924     -3.933000088     -9.543999672  # H
     89    1     -7.678999901     -3.354000092     -8.920999527  # H
     90    2     -9.303999901     -1.973000050     -8.673000336  # C
     91    1     -8.833000183     -1.440000057     -7.874000072  # H
     92    1    -10.359000206     -2.019000053     -8.496999741  # H
     93    2     -9.038000107     -1.245000005    -10.003999710  # C
     94    1     -9.508999825     -1.776999950    -10.803000450  # H
     95    1     -9.435000420     -0.252999991     -9.951999664  # H
     96    1     -7.982999802     -1.197999954    -10.178999901  # H
     97    2     -7.210999966    -11.744000435     -1.151999950  # C
     98    1     -7.252999783    -12.526000023     -0.421999991  # H
     99    1     -8.104000092    -11.760000229     -1.741999984  # H
    100    1     -7.126999855    -10.798999786     -0.657999992  # H
    101    2     -5.989999771    -11.958000183     -2.063999891  # C
    102    1     -6.072999954    -12.904000282     -2.558000088  # H
    103    1     -5.948999882    -11.177000046     -2.793999910  # H
    104    2     -4.704999924    -11.935000420     -1.215000033  # C
    105    1     -4.745999813    -12.717000008     -0.485000014  # H
    106    1     -4.619999886    -10.989000320     -0.722000003  # H
    107    2     -3.483000040    -12.149000168     -2.127000093  # C
    108    1     -3.441999912    -11.366999626     -2.857000113  # H
    109    1     -3.566999912    -13.095000267     -2.621000051  # H
    110    2     -2.197999954    -12.126000404     -1.277999997  # C
    111    1     -2.239000082    -12.906000137     -0.547999978  # H
    112    1     -2.112999916    -11.180000305     -0.785000026  # H
    113    2     -0.976000011    -12.338999748     -2.190000057  # C
    114    1     -0.935000002    -11.557999611     -2.920000076  # H
    115    1     -1.059999943    -13.284999847     -2.684000015  # H
    116    2      0.307999998    -12.315999985     -1.342000008  # C
    117    1      0.268000007    -13.097000122     -0.611000001  # H
    118    1      0.393000007    -11.371000290     -0.847999990  # H
    119    2      1.531000018    -12.529999733     -2.253999949  # C
    120    1      1.572000027    -11.748999596     -2.983000040  # H
    121    1      1.447000027    -13.475999832     -2.746999979  # H
    122    2      2.815000057    -12.506999969     -1.404999971  # C
    123    1      2.773999929    -13.288000107     -0.674000025  # H
    124    1      2.900000095    -11.562000275     -0.911000013  # H
    125    2      4.038000107    -12.720999718     -2.316999912  # C
    126    1      4.078999996    -11.939999580     -3.046999931  # H
    127    1      4.929999828    -12.704999924     -1.725999951  # H
