LAMMPS data file via write_data, version 23 Jun 2022, timestep = 30000000

768 atoms
3 atom types

0 12.1 xlo xhi
0 12.1 ylo yhi
0 106 zlo zhi

Masses

1 1.008
2 12.011
3 15.999

Atoms # atomic

564 1 0.017472934695497648 0.796807985079069 16.95910866417223 35 20 0
242 1 2.2557627898350874 0.09477406661362862 16.052757061262813 20 16 0
581 1 11.060512580530656 1.9940780081624345 16.719407257871726 87 -34 1
82 3 10.326971488009248 3.0864825492958583 15.533479184088266 8 -54 -2
594 1 9.442958805040295 3.0504094324278155 15.140192920889294 -9 -7 1
518 1 10.40710367981054 3.9890378049462067 16.01800153587116 -68 -9 0
703 3 11.632477246511085 1.5174847548507555 17.37735259975908 -14 -41 1
26 1 11.678037182810245 6.165789807274485 16.504280869954112 21 -32 2
178 3 11.066858045510871 5.8115601773706755 15.869722578055889 17 -32 1
8 1 11.4810884451533 5.87531731640297 15.025515757833446 -21 -37 1
482 1 2.0633522108676714 10.904130073527767 16.895661292820304 -42 -16 -2
394 3 1.6013683118447326 11.73887933828797 16.641728804590556 -19 -35 0
618 1 10.028592156778855 1.3153359881268822 20.13484840343663 15 -17 3
81 1 11.149679244348622 1.3975205989772528 18.578989729317463 -2 -13 2
742 3 10.82258185585923 1.035710140478901 19.590174194319694 -14 2 3
473 1 10.80698157914994 0.011496815128116934 19.52798265633834 18 -10 -3
422 1 9.729611543808588 10.125467656038548 19.145961161821283 -27 18 -1
316 3 10.179121319599535 10.550480928069781 19.85838861680121 5 16 0
666 1 10.491400781917202 9.869960787121931 20.500591331819297 -24 1 0
221 1 7.846705324461378 1.1442539165091008 21.7551760428583 -27 -78 0
480 1 8.177725194864301 2.5357096117347364 21.544709540210768 -30 14 0
382 3 8.490549069756163 1.6561876233370483 21.221702173114455 16 -14 -1
696 1 10.335733728955855 0.5224477313009661 27.019102984368953 -27 20 2
424 3 10.085655011196913 0.6362810250955456 27.933628789089486 -3 -6 0
89 1 9.631171635711278 1.5106513621899789 28.04001764500577 7 1 1
332 1 2.260801883526224 5.635414516093716 27.807709733170388 14 -10 3
592 3 2.9514104183732632 9.189007618379517 28.169181710158007 -5 -20 1
687 1 3.856559162581006 8.987152445583368 27.900744241664363 10 17 2
658 3 3.869567569968212 3.5838690331105147 31.344213266136386 -15 -2 0
746 1 3.3545800699056736 2.7476893419637465 31.167172126042928 -19 -4 -1
104 1 11.252213669165194 0.14549254556739674 29.432348949476715 -7 -19 3
116 1 8.151413051506935 3.9042872476183224 31.086569390346988 -4 -26 -3
338 1 10.282734285402062 0.4242464174330587 31.538399535250637 15 -10 0
273 1 3.6620995514664356 4.12115555867913 30.548281055977657 79 28 2
397 3 0.7145351584452384 5.611226816217168 30.859845594345128 -18 -43 0
297 1 1.5585765539308054 5.964627214045718 29.133798524043844 6 4 -2
529 3 2.2205854688579723 6.28019143894343 28.539633880897075 -15 -27 -2
647 1 1.2798529579390674 5.953208548486376 31.593376812180356 9 -8 0
713 1 11.916558642051545 5.922845445689676 31.09263909695622 -22 -17 0
322 3 8.158547492053653 4.733320219304909 30.55755395218098 27 19 -3
542 1 8.071087482513546 4.482946419137523 29.631499988207285 13 25 -1
441 1 9.403396896260684 5.639622395090093 31.403609673302114 9 -29 0
545 1 9.78193621335186 7.129269615064854 31.787257089449756 31 -22 0
676 3 10.155490210322656 6.2251570330592525 31.78995530595619 -18 -18 0
598 3 2.363378051993442 11.030654468872003 30.702273982108803 6 -5 -1
54 1 0.37666830862172096 11.79130817386767 30.350167436613294 38 -34 -1
11 1 2.4939484440063726 10.553706024401796 29.919229426536383 14 5 -1
225 1 2.6190070271267425 8.367017737608107 28.54496848884894 46 -9 -2
263 1 2.2265177571282573 10.456611667054249 31.4773271025637 -13 -18 1
641 1 5.597787264998472 11.741204244469014 31.797032703346588 2 -3 -3
692 1 4.791944982801076 8.588211175095816 30.581827441522062 -27 5 2
190 3 5.322108805941139 8.818738673297132 31.351261309038453 0 -17 -1
49 3 11.55189583114019 12.00595292798921 30.302449346898904 54 -21 0
9 1 0.3054678857105471 2.220062461433968 34.10681352640953 10 -3 -1
157 3 4.896628843099477 0.06885108857953234 32.25338382633916 4 -25 1
470 1 7.194068018836144 2.1294124411488617 33.61736379508445 3 9 1
525 1 5.917136101398618 1.2149268905449095 33.52976624695423 -37 -25 -1
154 3 6.614438381186565 1.5457438049027061 34.14736473970123 -5 -6 0
95 1 4.1001362076308405 1.0043391781427586 35.29865892195902 11 12 1
409 3 4.1092816143874 3.034246328804536 35.16718583340705 34 12 -1
372 1 5.011686890557515 3.0066621608760173 34.870169975332914 -3 -20 1
613 3 9.56426091244207 0.6061435923645031 32.153274481636366 -5 29 1
179 1 8.737142358943697 2.183030190494249 32.212088823919665 -34 -32 1
244 3 8.22938688975064 2.9383648659988304 32.50708358224889 -4 -38 1
554 1 10.966970741416171 0.10454596732000417 33.37209823584057 16 3 -1
667 3 11.656292398060492 0.03694762808441371 34.0689414437443 31 -7 1
425 1 8.825796290920538 3.5032658890781887 33.0558001625458 65 22 0
756 1 10.700391536716642 3.9096836942230526 34.36884630825657 20 9 3
220 3 11.914098690481902 2.8140728756194133 34.73028799026331 48 0 1
80 1 11.310397671563127 0.29997880708605223 34.900800819929515 15 -18 -1
90 1 2.2268784875733627 6.984746899454117 33.74356199643399 48 -66 3
246 1 1.069237129989239 5.818319293818194 33.90071313412476 5 -10 -2
697 3 1.3456110895442215 6.63758137948704 33.49295458717842 1 50 2
421 3 4.022193801875093 7.597778206522556 33.4652843367344 10 26 0
380 1 4.834129557003387 4.547350507239172 32.657293436323904 -9 -72 2
578 1 6.204367320955336 5.313225255820158 33.116664955029776 -51 -36 0
238 3 5.2164191739779415 5.241753640272466 33.20361215254525 -3 -9 1
624 1 4.317228639868194 6.653235260465013 33.47335591925993 18 24 1
539 1 4.17201985663389 7.912956713730069 34.33648009130045 2 -37 1
128 1 10.293973630351795 5.183157071848833 33.50195011464552 3 25 0
