#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 431000      7.26e-01      7.22e-03      6.84e-02    1.1e-04
 432000      5.20e-01      3.94e-03      4.91e-02    1.1e-04
 433000      5.42e-01      3.79e-03      5.12e-02    1.1e-04
 434000      5.23e-01      2.03e-03      4.96e-02    1.1e-04
 435000      5.93e-01      5.20e-03      5.67e-02    1.1e-04
 436000      4.93e-01      4.12e-03      4.71e-02    1.1e-04
 437000      3.57e-01      4.47e-03      3.40e-02    1.1e-04
 438000      5.75e-01      4.61e-04      5.53e-02    1.1e-04
 439000      4.97e-01      1.84e-03      4.77e-02    1.1e-04
 440000      4.69e-01      6.47e-03      4.50e-02    1.0e-04
 441000      4.51e-01      6.09e-03      4.32e-02    1.0e-04
 442000      5.97e-01      5.43e-03      5.77e-02    1.0e-04
 443000      5.34e-01      2.56e-03      5.18e-02    1.0e-04
 444000      4.09e-01      2.88e-03      3.97e-02    1.0e-04
 445000      4.14e-01      2.19e-03      4.07e-02    1.0e-04
 446000      5.94e-01      4.13e-03      5.83e-02    1.0e-04
 447000      5.46e-01      8.82e-03      5.26e-02    1.0e-04
 448000      5.86e-01      2.40e-03      5.77e-02    1.0e-04
 449000      4.23e-01      1.98e-03      4.16e-02    1.0e-04
 450000      5.75e-01      1.73e-03      5.73e-02    9.9e-05
 451000      5.00e-01      4.71e-03      4.96e-02    9.9e-05
 452000      5.67e-01      3.34e-03      5.65e-02    9.9e-05
 453000      4.22e-01      2.65e-03      4.20e-02    9.9e-05
 454000      5.60e-01      5.25e-03      5.56e-02    9.9e-05
 455000      4.99e-01      1.17e-03      5.04e-02    9.7e-05
 456000      5.38e-01      3.70e-04      5.44e-02    9.7e-05
 457000      3.77e-01      3.18e-03      3.79e-02    9.7e-05
 458000      7.39e-01      3.72e-03      7.46e-02    9.7e-05
 459000      5.28e-01      9.24e-04      5.34e-02    9.7e-05
 460000      6.50e-01      4.53e-03      6.63e-02    9.4e-05
 461000      5.51e-01      5.23e-04      5.64e-02    9.4e-05
 462000      4.74e-01      2.44e-03      4.84e-02    9.4e-05
 463000      5.76e-01      1.33e-03      5.90e-02    9.4e-05
 464000      4.90e-01      2.93e-03      5.00e-02    9.4e-05
 465000      5.38e-01      7.91e-04      5.58e-02    9.2e-05
 466000      4.43e-01      2.62e-03      4.58e-02    9.2e-05
 467000      4.63e-01      1.73e-04      4.80e-02    9.2e-05
 468000      4.73e-01      1.35e-04      4.91e-02    9.2e-05
 469000      5.56e-01      6.66e-04      5.76e-02    9.2e-05
 470000      4.17e-01      8.80e-04      4.38e-02    9.0e-05
 471000      4.58e-01      1.24e-03      4.81e-02    9.0e-05
 472000      5.24e-01      2.41e-03      5.49e-02    9.0e-05
 473000      4.25e-01      3.94e-03      4.43e-02    9.0e-05
 474000      5.36e-01      1.51e-03      5.62e-02    9.0e-05
 475000      5.27e-01      7.86e-04      5.60e-02    8.8e-05
 476000      4.76e-01      3.89e-03      5.04e-02    8.8e-05
 477000      6.63e-01      5.79e-04      7.05e-02    8.8e-05
 478000      4.19e-01      1.28e-03      4.45e-02    8.8e-05
 479000      5.22e-01      5.15e-04      5.55e-02    8.8e-05
 480000      4.76e-01      7.70e-04      5.12e-02    8.5e-05
 481000      3.71e-01      2.58e-03      3.98e-02    8.5e-05
 482000      4.62e-01      3.23e-03      4.96e-02    8.5e-05
 483000      8.13e-01      2.43e-03      8.75e-02    8.5e-05
 484000      4.29e-01      2.40e-05      4.62e-02    8.5e-05
 485000      4.77e-01      2.48e-03      5.19e-02    8.3e-05
 486000      4.93e-01      1.89e-03      5.37e-02    8.3e-05
 487000      7.53e-01      5.40e-04      8.22e-02    8.3e-05
 488000      3.26e-01      3.18e-03      3.53e-02    8.3e-05
 489000      4.98e-01      8.88e-04      5.43e-02    8.3e-05
 490000      4.04e-01      3.93e-03      4.43e-02    8.1e-05
 491000      4.41e-01      3.20e-03      4.85e-02    8.1e-05
 492000      3.78e-01      6.36e-04      4.18e-02    8.1e-05
 493000      4.48e-01      2.20e-03      4.94e-02    8.1e-05
 494000      4.62e-01      1.68e-04      5.11e-02    8.1e-05
 495000      5.41e-01      3.82e-03      6.03e-02    7.9e-05
 496000      4.33e-01      2.51e-03      4.83e-02    7.9e-05
 497000      4.35e-01      3.07e-03      4.85e-02    7.9e-05
 498000      3.70e-01      8.03e-05      4.14e-02    7.9e-05
 499000      5.05e-01      3.21e-03      5.63e-02    7.9e-05
 500000      5.20e-01      1.36e-03      5.89e-02    7.7e-05
 501000      4.65e-01      2.52e-03      5.26e-02    7.7e-05
 502000      5.33e-01      3.35e-03      6.02e-02    7.7e-05
 503000      9.12e-01      8.98e-04      1.03e-01    7.7e-05
 504000      3.72e-01      2.19e-03      4.20e-02    7.7e-05
 505000      3.63e-01      1.74e-04      4.16e-02    7.5e-05
 506000      8.31e-01      1.57e-03      9.54e-02    7.5e-05
 507000      4.40e-01      1.40e-03      5.04e-02    7.5e-05
 508000      4.05e-01      3.19e-03      4.63e-02    7.5e-05
 509000      5.30e-01      2.62e-03      6.07e-02    7.5e-05
 510000      3.68e-01      3.38e-03      4.25e-02    7.3e-05
 511000      4.95e-01      4.18e-04      5.75e-02    7.3e-05
 512000      3.40e-01      2.07e-03      3.94e-02    7.3e-05
 513000      4.06e-01      4.90e-05      4.72e-02    7.3e-05
 514000      3.80e-01      2.16e-03      4.40e-02    7.3e-05
 515000      3.83e-01      3.47e-04      4.51e-02    7.1e-05
 516000      3.76e-01      3.97e-03      4.39e-02    7.1e-05
 517000      4.62e-01      4.57e-04      5.44e-02    7.1e-05
 518000      4.07e-01      3.41e-03      4.76e-02    7.1e-05
 519000      3.77e-01      3.05e-03      4.42e-02    7.1e-05
 520000      4.33e-01      2.94e-03      5.14e-02    6.9e-05
 521000      4.29e-01      1.82e-03      5.10e-02    6.9e-05
 522000      4.97e-01      9.92e-04      5.93e-02    6.9e-05
 523000      3.59e-01      3.43e-03      4.24e-02    6.9e-05
 524000      3.37e-01      1.54e-03      4.02e-02    6.9e-05
 525000      3.82e-01      4.32e-03      4.56e-02    6.8e-05
 526000      4.35e-01      1.26e-03      5.25e-02    6.8e-05
 527000      3.34e-01      5.66e-05      4.03e-02    6.8e-05
 528000      4.51e-01      1.05e-03      5.45e-02    6.8e-05
 529000      4.55e-01      3.62e-03      5.47e-02    6.8e-05
 530000      5.04e-01      1.35e-03      6.16e-02    6.6e-05
 531000      4.68e-01      5.25e-03      5.66e-02    6.6e-05
 532000      4.16e-01      3.33e-03      5.05e-02    6.6e-05
 533000      4.07e-01      9.52e-04      4.98e-02    6.6e-05
 534000      3.73e-01      1.18e-03      4.56e-02    6.6e-05
 535000      4.37e-01      1.41e-03      5.40e-02    6.4e-05
 536000      5.16e-01      1.55e-03      6.38e-02    6.4e-05
 537000      3.66e-01      1.72e-03      4.53e-02    6.4e-05
 538000      2.57e-01      4.39e-04      3.19e-02    6.4e-05
 539000      4.01e-01      3.84e-03      4.93e-02    6.4e-05
 540000      4.37e-01      7.78e-04      5.47e-02    6.3e-05
 541000      3.87e-01      1.01e-03      4.85e-02    6.3e-05
 542000      3.25e-01      1.09e-03      4.07e-02    6.3e-05
 543000      5.09e-01      2.68e-03      6.37e-02    6.3e-05
 544000      3.73e-01      1.34e-03      4.67e-02    6.3e-05
 545000      4.16e-01      1.72e-03      5.28e-02    6.1e-05
 546000      4.13e-01      2.66e-03      5.22e-02    6.1e-05
 547000      4.34e-01      2.03e-03      5.49e-02    6.1e-05
 548000      3.43e-01      1.85e-03      4.35e-02    6.1e-05
 549000      3.38e-01      6.35e-04      4.29e-02    6.1e-05
 550000      3.66e-01      3.43e-03      4.67e-02    6.0e-05
 551000      4.76e-01      2.91e-03      6.11e-02    6.0e-05
 552000      3.42e-01      6.02e-04      4.39e-02    6.0e-05
 553000      2.79e-01      1.74e-03      3.57e-02    6.0e-05
 554000      4.93e-01      1.12e-03      6.34e-02    6.0e-05
 555000      3.78e-01      3.09e-03      4.89e-02    5.8e-05
 556000      6.34e-01      2.59e-04      8.25e-02    5.8e-05
 557000      4.04e-01      1.67e-03      5.26e-02    5.8e-05
 558000      5.71e-01      2.35e-03      7.42e-02    5.8e-05
 559000      4.41e-01      1.22e-03      5.74e-02    5.8e-05
 560000      3.74e-01      2.24e-03      4.92e-02    5.7e-05
 561000      3.38e-01      9.67e-04      4.45e-02    5.7e-05
 562000      4.12e-01      1.04e-03      5.42e-02    5.7e-05
 563000      6.48e-01      1.75e-03      8.53e-02    5.7e-05
 564000      3.26e-01      8.74e-06      4.30e-02    5.7e-05
 565000      5.18e-01      2.57e-03      6.91e-02    5.5e-05
 566000      3.22e-01      6.23e-04      4.30e-02    5.5e-05
 567000      3.13e-01      2.29e-03      4.16e-02    5.5e-05
 568000      4.29e-01      2.66e-03      5.71e-02    5.5e-05
 569000      3.15e-01      1.45e-03      4.20e-02    5.5e-05
 570000      3.94e-01      2.87e-03      5.30e-02    5.4e-05
 571000      3.47e-01      1.82e-03      4.68e-02    5.4e-05
 572000      3.53e-01      1.45e-03      4.77e-02    5.4e-05
 573000      3.17e-01      1.55e-03      4.28e-02    5.4e-05
 574000      3.49e-01      1.43e-03      4.72e-02    5.4e-05
 575000      3.09e-01      1.93e-03      4.22e-02    5.2e-05
 576000      4.59e-01      2.80e-04      6.28e-02    5.2e-05
 577000      4.09e-01      4.19e-04      5.60e-02    5.2e-05
 578000      3.70e-01      1.24e-03      5.06e-02    5.2e-05
 579000      4.06e-01      4.50e-03      5.50e-02    5.2e-05
 580000      3.78e-01      3.13e-04      5.25e-02    5.1e-05
 581000      3.59e-01      2.79e-03      4.95e-02    5.1e-05
 582000      4.18e-01      1.67e-03      5.78e-02    5.1e-05
 583000      4.09e-01      1.15e-03      5.66e-02    5.1e-05
 584000      3.93e-01      6.80e-05      5.45e-02    5.1e-05
 585000      3.69e-01      1.73e-03      5.18e-02    5.0e-05
 586000      3.22e-01      1.63e-03      4.50e-02    5.0e-05
 587000      3.50e-01      1.01e-03      4.92e-02    5.0e-05
 588000      3.03e-01      9.35e-04      4.25e-02    5.0e-05
 589000      3.84e-01      2.84e-03      5.36e-02    5.0e-05
 590000      3.69e-01      6.29e-04      5.24e-02    4.9e-05
 591000      2.96e-01      1.54e-03      4.20e-02    4.9e-05
 592000      4.74e-01      2.13e-03      6.73e-02    4.9e-05
 593000      3.65e-01      2.52e-03      5.17e-02    4.9e-05
 594000      3.24e-01      5.71e-03      4.47e-02    4.9e-05
 595000      3.32e-01      1.35e-03      4.77e-02    4.7e-05
 596000      2.87e-01      4.25e-04      4.13e-02    4.7e-05
 597000      3.80e-01      7.28e-04      5.47e-02    4.7e-05
 598000      2.74e-01      5.42e-04      3.95e-02    4.7e-05
 599000      3.49e-01      6.01e-04      5.02e-02    4.7e-05
 600000      4.56e-01      3.72e-04      6.65e-02    4.6e-05
 601000      4.40e-01      1.69e-03      6.40e-02    4.6e-05
 602000      2.98e-01      1.43e-03      4.34e-02    4.6e-05
 603000      3.55e-01      1.13e-03      5.18e-02    4.6e-05
 604000      3.26e-01      2.05e-03      4.74e-02    4.6e-05
 605000      3.91e-01      2.91e-04      5.77e-02    4.5e-05
 606000      4.46e-01      7.14e-05      6.59e-02    4.5e-05
 607000      4.47e-01      4.51e-04      6.59e-02    4.5e-05
 608000      3.72e-01      1.39e-03      5.48e-02    4.5e-05
 609000      3.58e-01      2.13e-03      5.27e-02    4.5e-05
 610000      3.68e-01      4.00e-04      5.50e-02    4.4e-05
 611000      3.46e-01      1.43e-04      5.18e-02    4.4e-05
 612000      3.40e-01      1.66e-03      5.07e-02    4.4e-05
 613000      3.66e-01      3.11e-04      5.46e-02    4.4e-05
 614000      3.10e-01      2.15e-03      4.61e-02    4.4e-05
 615000      3.05e-01      2.55e-03      4.59e-02    4.3e-05
 616000      3.04e-01      3.18e-03      4.56e-02    4.3e-05
 617000      2.98e-01      1.15e-03      4.50e-02    4.3e-05
 618000      3.04e-01      7.41e-04      4.61e-02    4.3e-05
 619000      3.18e-01      3.86e-04      4.81e-02    4.3e-05
 620000      3.34e-01      2.01e-04      5.12e-02    4.2e-05
 621000      3.10e-01      2.18e-03      4.73e-02    4.2e-05
 622000      3.80e-01      3.14e-03      5.79e-02    4.2e-05
 623000      2.42e-01      5.08e-04      3.71e-02    4.2e-05
 624000      3.32e-01      2.75e-03      5.06e-02    4.2e-05
 625000      2.31e-01      6.64e-04      3.59e-02    4.1e-05
 626000      3.62e-01      1.31e-03      5.62e-02    4.1e-05
 627000      5.64e-01      2.83e-03      8.73e-02    4.1e-05
 628000      2.57e-01      5.80e-05      3.99e-02    4.1e-05
 629000      3.95e-01      3.27e-03      6.09e-02    4.1e-05
 630000      2.75e-01      1.41e-03      4.32e-02    4.0e-05
 631000      2.78e-01      1.74e-03      4.36e-02    4.0e-05
 632000      3.05e-01      1.80e-03      4.77e-02    4.0e-05
 633000      2.79e-01      1.71e-03      4.38e-02    4.0e-05
 634000      2.59e-01      4.20e-03      3.98e-02    4.0e-05
 635000      3.26e-01      4.87e-04      5.19e-02    3.9e-05
 636000      2.78e-01      8.66e-04      4.42e-02    3.9e-05
 637000      5.73e-01      8.83e-04      9.11e-02    3.9e-05
 638000      3.24e-01      1.29e-04      5.16e-02    3.9e-05
 639000      4.10e-01      3.77e-04      6.52e-02    3.9e-05
 640000      3.87e-01      5.25e-04      6.24e-02    3.8e-05
 641000      2.43e-01      1.17e-03      3.91e-02    3.8e-05
 642000      3.08e-01      7.39e-04      4.97e-02    3.8e-05
 643000      3.20e-01      2.19e-03      5.13e-02    3.8e-05
 644000      3.27e-01      6.95e-04      5.26e-02    3.8e-05
 645000      3.29e-01      1.88e-03      5.35e-02    3.7e-05
 646000      5.53e-01      9.04e-04      9.02e-02    3.7e-05
 647000      3.08e-01      1.18e-03      5.01e-02    3.7e-05
 648000      3.37e-01      1.23e-03      5.49e-02    3.7e-05
 649000      3.47e-01      9.31e-04      5.66e-02    3.7e-05
 650000      3.36e-01      1.29e-03      5.54e-02    3.6e-05
 651000      4.36e-01      1.83e-03      7.19e-02    3.6e-05
 652000      2.33e-01      1.73e-03      3.84e-02    3.6e-05
 653000      2.95e-01      1.26e-03      4.86e-02    3.6e-05
 654000      2.44e-01      5.10e-04      4.04e-02    3.6e-05
 655000      3.21e-01      4.63e-04      5.37e-02    3.5e-05
 656000      3.07e-01      5.81e-04      5.14e-02    3.5e-05
 657000      3.17e-01      1.14e-03      5.30e-02    3.5e-05
 658000      3.00e-01      1.02e-03      5.02e-02    3.5e-05
 659000      3.15e-01      8.58e-04      5.26e-02    3.5e-05
 660000      3.18e-01      3.24e-03      5.34e-02    3.4e-05
 661000      2.59e-01      2.31e-03      4.35e-02    3.4e-05
 662000      2.99e-01      1.05e-03      5.06e-02    3.4e-05
 663000      2.87e-01      4.13e-04      4.86e-02    3.4e-05
 664000      2.74e-01      1.40e-03      4.64e-02    3.4e-05
 665000      3.20e-01      8.50e-05      5.49e-02    3.3e-05
 666000      3.57e-01      2.08e-03      6.11e-02    3.3e-05
 667000      2.53e-01      7.14e-04      4.35e-02    3.3e-05
 668000      2.72e-01      3.25e-04      4.67e-02    3.3e-05
 669000      3.53e-01      9.75e-04      6.05e-02    3.3e-05
 670000      3.00e-01      9.76e-04      5.21e-02    3.2e-05
 671000      6.97e-01      2.90e-04      1.21e-01    3.2e-05
 672000      5.16e-01      1.77e-03      8.95e-02    3.2e-05
 673000      3.53e-01      5.96e-04      6.14e-02    3.2e-05
 674000      2.69e-01      8.64e-04      4.66e-02    3.2e-05
 675000      4.44e-01      4.36e-04      7.81e-02    3.1e-05
 676000      2.81e-01      1.23e-04      4.93e-02    3.1e-05
 677000      2.56e-01      9.46e-04      4.50e-02    3.1e-05
 678000      2.47e-01      3.17e-04      4.34e-02    3.1e-05
 679000      3.22e-01      2.01e-04      5.67e-02    3.1e-05
 680000      3.27e-01      1.10e-03      5.81e-02    3.1e-05
 681000      3.22e-01      3.32e-03      5.68e-02    3.1e-05
 682000      3.91e-01      9.89e-04      6.96e-02    3.1e-05
 683000      3.38e-01      4.52e-04      6.02e-02    3.1e-05
 684000      3.40e-01      1.70e-03      6.04e-02    3.1e-05
 685000      2.43e-01      8.90e-04      4.37e-02    3.0e-05
 686000      3.35e-01      1.38e-03      6.03e-02    3.0e-05
 687000      2.81e-01      6.51e-04      5.07e-02    3.0e-05
 688000      2.84e-01      2.36e-04      5.12e-02    3.0e-05
 689000      2.62e-01      1.79e-03      4.69e-02    3.0e-05
 690000      2.32e-01      3.83e-03      4.14e-02    2.9e-05
 691000      2.48e-01      1.62e-03      4.51e-02    2.9e-05
 692000      2.28e-01      4.14e-04      4.16e-02    2.9e-05
 693000      3.16e-01      6.83e-04      5.77e-02    2.9e-05
 694000      2.36e-01      1.28e-04      4.31e-02    2.9e-05
 695000      2.97e-01      1.35e-03      5.49e-02    2.8e-05
 696000      2.38e-01      5.88e-04      4.39e-02    2.8e-05
 697000      3.10e-01      6.89e-04      5.73e-02    2.8e-05
 698000      3.06e-01      1.04e-03      5.65e-02    2.8e-05
 699000      2.15e-01      2.98e-04      3.98e-02    2.8e-05
 700000      4.76e-01      9.75e-04      8.90e-02    2.8e-05
 701000      2.93e-01      1.88e-03      5.46e-02    2.8e-05
 702000      1.73e-01      1.88e-03      3.21e-02    2.8e-05
 703000      2.43e-01      1.57e-04      4.54e-02    2.8e-05
 704000      2.30e-01      1.80e-04      4.30e-02    2.8e-05
 705000      3.12e-01      7.78e-04      5.91e-02    2.7e-05
 706000      1.93e-01      8.08e-04      3.66e-02    2.7e-05
 707000      2.77e-01      1.72e-03      5.22e-02    2.7e-05
 708000      3.10e-01      2.31e-05      5.87e-02    2.7e-05
 709000      2.08e-01      1.67e-03      3.92e-02    2.7e-05
 710000      2.66e-01      1.48e-03      5.09e-02    2.6e-05
 711000      2.95e-01      1.09e-03      5.66e-02    2.6e-05
 712000      2.68e-01      1.89e-03      5.11e-02    2.6e-05
 713000      2.27e-01      5.56e-04      4.36e-02    2.6e-05
 714000      2.03e-01      4.71e-04      3.89e-02    2.6e-05
 715000      2.92e-01      1.81e-03      5.66e-02    2.6e-05
 716000      1.83e-01      9.33e-04      3.55e-02    2.6e-05
 717000      2.85e-01      1.63e-04      5.53e-02    2.6e-05
 718000      2.51e-01      3.09e-03      4.81e-02    2.6e-05
 719000      2.67e-01      2.98e-04      5.19e-02    2.6e-05
 720000      2.57e-01      2.27e-04      5.06e-02    2.5e-05
 721000      2.91e-01      1.81e-05      5.72e-02    2.5e-05
 722000      2.14e-01      4.68e-04      4.20e-02    2.5e-05
 723000      2.19e-01      2.85e-04      4.31e-02    2.5e-05
 724000      2.85e-01      9.22e-04      5.59e-02    2.5e-05
 725000      4.63e-01      9.60e-04      9.20e-02    2.4e-05
 726000      2.81e-01      4.15e-04      5.59e-02    2.4e-05
 727000      2.85e-01      1.18e-03      5.66e-02    2.4e-05
 728000      2.87e-01      2.45e-04      5.71e-02    2.4e-05
 729000      2.01e-01      1.89e-04      4.00e-02    2.4e-05
 730000      2.06e-01      1.16e-03      4.14e-02    2.4e-05
 731000      2.64e-01      7.68e-04      5.32e-02    2.4e-05
 732000      2.21e-01      1.58e-03      4.44e-02    2.4e-05
 733000      3.02e-01      7.30e-04      6.08e-02    2.4e-05
 734000      2.57e-01      2.00e-03      5.15e-02    2.4e-05
 735000      2.79e-01      8.47e-04      5.68e-02    2.3e-05
 736000      2.16e-01      3.03e-05      4.40e-02    2.3e-05
 737000      4.12e-01      5.03e-04      8.41e-02    2.3e-05
 738000      2.23e-01      6.83e-04      4.55e-02    2.3e-05
 739000      6.76e-01      6.58e-04      1.38e-01    2.3e-05
 740000      1.56e-01      6.17e-04      3.21e-02    2.2e-05
 741000      2.44e-01      1.73e-03      5.02e-02    2.2e-05
 742000      2.45e-01      8.44e-04      5.05e-02    2.2e-05
 743000      2.53e-01      1.92e-04      5.23e-02    2.2e-05
 744000      1.73e-01      3.86e-04      3.56e-02    2.2e-05
 745000      2.87e-01      8.15e-04      6.00e-02    2.2e-05
 746000      2.53e-01      2.34e-03      5.25e-02    2.2e-05
 747000      2.07e-01      1.28e-03      4.32e-02    2.2e-05
 748000      2.75e-01      8.34e-04      5.74e-02    2.2e-05
 749000      2.18e-01      1.87e-03      4.54e-02    2.2e-05
 750000      2.53e-01      3.45e-04      5.36e-02    2.1e-05
 751000      2.87e-01      5.39e-04      6.07e-02    2.1e-05
 752000      1.63e-01      3.06e-04      3.44e-02    2.1e-05
 753000      2.16e-01      2.04e-03      4.52e-02    2.1e-05
 754000      2.03e-01      6.74e-04      4.30e-02    2.1e-05
 755000      2.07e-01      3.64e-04      4.44e-02    2.1e-05
 756000      2.49e-01      3.82e-04      5.32e-02    2.1e-05
 757000      2.16e-01      1.80e-04      4.62e-02    2.1e-05
 758000      2.01e-01      1.71e-03      4.27e-02    2.1e-05
 759000      2.34e-01      4.32e-04      5.00e-02    2.1e-05
 760000      2.10e-01      1.03e-03      4.54e-02    2.0e-05
 761000      2.66e-01      2.40e-04      5.76e-02    2.0e-05
 762000      2.83e-01      4.55e-04      6.13e-02    2.0e-05
 763000      2.56e-01      6.37e-04      5.55e-02    2.0e-05
 764000      1.97e-01      1.95e-03      4.24e-02    2.0e-05
 765000      2.32e-01      1.07e-03      5.08e-02    2.0e-05
 766000      2.18e-01      4.01e-04      4.78e-02    2.0e-05
 767000      2.89e-01      9.36e-04      6.34e-02    2.0e-05
 768000      2.16e-01      1.87e-03      4.71e-02    2.0e-05
 769000      2.73e-01      7.74e-04      6.00e-02    2.0e-05
 770000      2.12e-01      2.40e-03      4.66e-02    1.9e-05
 771000      2.57e-01      3.42e-04      5.70e-02    1.9e-05
 772000      2.03e-01      6.58e-04      4.51e-02    1.9e-05
 773000      2.52e-01      1.72e-03      5.57e-02    1.9e-05
 774000      2.38e-01      1.14e-03      5.27e-02    1.9e-05
 775000      1.92e-01      5.61e-04      4.32e-02    1.9e-05
 776000      2.02e-01      3.76e-04      4.55e-02    1.9e-05
 777000      2.33e-01      2.27e-04      5.24e-02    1.9e-05
 778000      1.49e-01      6.29e-04      3.35e-02    1.9e-05
 779000      2.25e-01      4.96e-05      5.06e-02    1.9e-05
 780000      2.39e-01      1.17e-03      5.44e-02    1.8e-05
 781000      2.95e-01      1.01e-04      6.73e-02    1.8e-05
 782000      2.73e-01      1.26e-03      6.22e-02    1.8e-05
 783000      2.81e-01      1.36e-03      6.39e-02    1.8e-05
 784000      2.23e-01      9.12e-04      5.08e-02    1.8e-05
 785000      2.40e-01      3.01e-03      5.45e-02    1.8e-05
 786000      2.67e-01      1.94e-04      6.15e-02    1.8e-05
 787000      1.82e-01      2.99e-04      4.19e-02    1.8e-05
 788000      2.11e-01      3.79e-04      4.87e-02    1.8e-05
 789000      2.18e-01      1.62e-03      4.99e-02    1.8e-05
 790000      2.59e-01      9.77e-05      6.03e-02    1.7e-05
 791000      1.95e-01      1.59e-03      4.52e-02    1.7e-05
 792000      1.91e-01      3.44e-04      4.45e-02    1.7e-05
 793000      1.81e-01      2.58e-03      4.14e-02    1.7e-05
 794000      3.33e-01      1.00e-03      7.76e-02    1.7e-05
 795000      2.45e-01      9.18e-05      5.77e-02    1.7e-05
 796000      2.41e-01      9.71e-04      5.69e-02    1.7e-05
 797000      2.52e-01      1.50e-03      5.94e-02    1.7e-05
 798000      2.09e-01      1.03e-03      4.91e-02    1.7e-05
 799000      1.79e-01      1.14e-03      4.21e-02    1.7e-05
 800000      2.17e-01      2.43e-03      5.14e-02    1.7e-05
 801000      1.89e-01      1.21e-03      4.50e-02    1.7e-05
 802000      1.98e-01      1.05e-03      4.71e-02    1.7e-05
 803000      1.83e-01      1.49e-03      4.36e-02    1.7e-05
 804000      2.11e-01      1.01e-03      5.04e-02    1.7e-05
 805000      1.89e-01      6.62e-04      4.56e-02    1.6e-05
 806000      1.72e-01      1.24e-06      4.16e-02    1.6e-05
 807000      2.48e-01      8.84e-04      6.00e-02    1.6e-05
 808000      1.89e-01      5.67e-05      4.57e-02    1.6e-05
 809000      1.97e-01      6.82e-04      4.75e-02    1.6e-05
 810000      1.83e-01      2.05e-04      4.47e-02    1.6e-05
 811000      2.03e-01      1.90e-03      4.93e-02    1.6e-05
 812000      2.08e-01      1.08e-03      5.09e-02    1.6e-05
 813000      1.99e-01      2.98e-04      4.86e-02    1.6e-05
 814000      2.14e-01      7.52e-05      5.24e-02    1.6e-05
 815000      2.18e-01      2.40e-03      5.35e-02    1.5e-05
 816000      1.87e-01      9.17e-04      4.62e-02    1.5e-05
 817000      2.17e-01      1.35e-07      5.37e-02    1.5e-05
 818000      1.85e-01      1.83e-03      4.54e-02    1.5e-05
 819000      2.35e-01      8.40e-04      5.81e-02    1.5e-05
 820000      1.78e-01      1.31e-03      4.44e-02    1.5e-05
 821000      1.64e-01      6.15e-04      4.11e-02    1.5e-05
 822000      2.66e-01      1.03e-03      6.66e-02    1.5e-05
 823000      2.16e-01      5.98e-04      5.42e-02    1.5e-05
 824000      2.12e-01      4.69e-04      5.32e-02    1.5e-05
 825000      2.25e-01      7.49e-04      5.70e-02    1.5e-05
 826000      2.02e-01      2.89e-04      5.13e-02    1.5e-05
 827000      1.88e-01      3.95e-04      4.77e-02    1.5e-05
 828000      1.89e-01      4.21e-04      4.79e-02    1.5e-05
 829000      1.75e-01      3.80e-04      4.45e-02    1.5e-05
 830000      2.19e-01      3.35e-04      5.62e-02    1.4e-05
 831000      1.82e-01      1.22e-03      4.65e-02    1.4e-05
 832000      2.10e-01      2.13e-03      5.33e-02    1.4e-05
 833000      1.58e-01      4.53e-04      4.06e-02    1.4e-05
 834000      1.94e-01      1.33e-03      4.97e-02    1.4e-05
 835000      1.72e-01      8.60e-04      4.47e-02    1.4e-05
 836000      2.24e-01      2.64e-03      5.75e-02    1.4e-05
 837000      4.21e-01      8.76e-04      1.09e-01    1.4e-05
 838000      1.79e-01      3.22e-04      4.65e-02    1.4e-05
 839000      1.94e-01      3.59e-04      5.04e-02    1.4e-05
 840000      1.98e-01      1.26e-03      5.19e-02    1.3e-05
 841000      2.00e-01      1.82e-03      5.21e-02    1.3e-05
 842000      1.44e-01      6.94e-04      3.78e-02    1.3e-05
 843000      1.84e-01      5.35e-04      4.85e-02    1.3e-05
 844000      2.05e-01      1.37e-03      5.37e-02    1.3e-05
 845000      3.74e-01      2.42e-03      9.91e-02    1.3e-05
 846000      2.29e-01      2.53e-04      6.09e-02    1.3e-05
 847000      1.99e-01      1.87e-03      5.26e-02    1.3e-05
 848000      1.79e-01      3.38e-04      4.75e-02    1.3e-05
 849000      2.88e-01      8.83e-04      7.67e-02    1.3e-05
 850000      2.30e-01      3.30e-05      6.20e-02    1.3e-05
 851000      1.84e-01      5.16e-04      4.96e-02    1.3e-05
 852000      2.07e-01      7.13e-04      5.56e-02    1.3e-05
 853000      1.99e-01      1.62e-04      5.35e-02    1.3e-05
 854000      1.82e-01      8.11e-04      4.89e-02    1.3e-05
 855000      1.89e-01      2.46e-03      5.08e-02    1.2e-05
 856000      1.88e-01      1.07e-03      5.12e-02    1.2e-05
 857000      1.90e-01      3.10e-04      5.18e-02    1.2e-05
 858000      1.71e-01      3.86e-05      4.67e-02    1.2e-05
 859000      2.09e-01      3.36e-04      5.69e-02    1.2e-05
 860000      1.62e-01      7.55e-04      4.47e-02    1.2e-05
 861000      1.53e-01      3.18e-04      4.23e-02    1.2e-05
 862000      1.64e-01      1.97e-04      4.54e-02    1.2e-05
 863000      1.79e-01      6.24e-05      4.95e-02    1.2e-05
 864000      1.70e-01      4.91e-03      4.34e-02    1.2e-05
 865000      1.72e-01      2.09e-03      4.73e-02    1.2e-05
 866000      2.07e-01      1.50e-03      5.76e-02    1.2e-05
